Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in timestamp,Duration,Uploaded Time,Video url
journey of the sorcerer (hitch hikers guide to the galaxy theme) - sci-fi lo-fi hip-hop version,"A lo-fi hip hop beat remix I made of the Hitch Hikers Guide to the Galaxy theme song, originally called Journey of the Sorcerer by The Eagles

this will hopefully be the first in a series/album Lo-Fi Sci-Fi

feel free to donate to my paypal here: https://www.paypal.com/donate?hosted_button_id=SJ776C5KQQB8Q",https://i.ytimg.com/vi/mBSwIybxMtI/maxresdefault.jpg,OfficialMuppetPastor,2258,73,5,144,2:24,"2 Minutes, 24 Seconds",2021-01-31T09:07:55,https://www.youtube.com/watch?v=mBSwIybxMtI
Journey of the Sorcerer (2013 Remaster),"Provided to YouTube by Rhino/Elektra

Journey of the Sorcerer (2013 Remaster) · Eagles

One of These Nights

℗ 1975, 2013 Elektra Records LLC

Engineer: Allan Blazek
Remastering Engineer: Bernie Grundman
Banjo, Guitar: Bernie Leadon
Mixing Engineer: Bill Szymczyk
Producer: Bill Szymczyk
Fiddle: David Bromberg
Slide Guitar: Don Felder
Drums: Don Henley
Engineer: Don Wood
Engineer: Ed Mashal
Guitar: Glenn Frey
Engineer: Michael Braunstein
Engineer: Michael Verdick
Bass: Randy Meisner
Strings: The Royal Martian Orchestra
Writer: Bernie Leadon

Auto-generated by YouTube.",https://i.ytimg.com/vi/wZdZKolMIl0/maxresdefault.jpg,Eagles - Topic,1783113,23422,1692,398,6:38,"6 Minutes, 38 Seconds",2018-10-17T02:09:19,https://www.youtube.com/watch?v=wZdZKolMIl0
Eclectic Cinematic Cuts with Avi Del Mono,"All music rights belong to their rightful owners. Please support the musicians and buy their music. 
------------
COMPETITION
What would you name the movie?
Listen, imagine the scenes and comment below; the best 2 titles will each get a record sent to them from Avi’s personal collection, anywhere in the world.

""Whether it's for the headphones or the dancefloor, I always map out sets with a beginning, middle and end, taking listeners on a journey.  I've been obsessed with tracks that evoke emotion with a cinematic feel, so this represents a small cross section of my record collection with music from 1968 right through to present day in 2023.""

Born & raised in Malaga, Avi Del Mono now lives in Lisbon after 20 years of being immersed in London's music scene.  He was the General Manager for Boiler Room and hosted his radio show ""Hear No Evil"" on NTS & Run Dem Radio, whilst photographing some of the city's important music events.  Avi's range of influences has made his sets a landing spot for soul, hip-hop, dub, UKG and everything in between. 
------------
Our Silver and Gold Tier supporters get uninterrupted, uncut, ad-free, high-quality audio of all mixes.
To support this channel, you can visit our Patreon page and make a small donation!
https://www.patreon.com/myanalogjournal

Or make a one-time donation with no sign-up:
https://www.buymeacoffee.com/MyAnalog...
------------
Cameras:
- Blackmagic Pocket Cinema Camera 6K Pro 
https://www.blackmagicdesign.com/jp/products/blackmagicpocketcinemacamera

Mixer:
Varia Instruments RDM40
https://varia-instruments.com/
------------
The “Aladdin’s Cave of hi-fi”, Audio Gold specialises in new and second-hand stereo equipment for your home, restaurant or bar. We will find an awesome sound for you and your space, whatever your budget.

All the hi-fi equipment in this video is available in our North London store. Stop by or give us a call, we are here to help with all your hi-fi needs.
https://audiogold.co.uk/
0208 341 9007
info@audiogold.co.uk
308-310 Park Rd, N8 8LA

The list of Hi-Fi equipment provided by Audio Gold:
- Celestion 66 
- JBL L52 Classic
- Grundig Audiorama Hanging Speakers
- Leben RS28CX preamp
- Revox B77 Tape Machine 
- Yamaha CR-2020 
- Mordaunt Short Festival Series 2
- Oak Turntable Plinths

Did you like our rug? We do too! It’s a hand woven rug from a Turkish company called Halicizade! They ship worldwide.
Browse it through the link down below:
https://www.halicizade.com/en
------------
Find My Analog Journal:
https://soundcloud.com/myanalogjournal
https://www.instagram.com/myanalogjournal/
https://www.instagram.com/zagerlat/
https://www.facebook.com/myanalogjournal

Find Avi Del Mono:
https://www.instagram.com/avidelmono/
https://soundcloud.com/avidelmono
------------
* All materials presented on this channel are copyrighted by their respective copyright owners and are subject to use for informational purposes only. 
* As a copyright owner, if you don't approve your music material to be presented on this channel or would like any additional info to be published,  please contact me via my Youtube channel and I'll remove it immediately.",https://i.ytimg.com/vi/zl0ZIgVLHCo/maxresdefault.jpg,MAJ,49324,1323,75,2968,49:28,"49 Minutes, 28 Seconds",2023-06-21T16:00:54,https://www.youtube.com/watch?v=zl0ZIgVLHCo
"PINK FLOYD ""Lose Your Mind And Find Your Soul"" (Pure Fungi Compilation) by R&UT","PINK FLOYD ""Lose Your Mind And Find Your Soul"" (Pure Fungi Compilation) by R&UT
The Grand Vizier's Garden Party (Entrance) 00:00
The Narrow Way, Part 1 00:54
Sysyphus, Part 4 - Grooving With A Pict (Vocals Only Edit) 06:37 
Atom Heart Mother (Early Studio Version Edit) 09:03
Nothing, Part 14 23:16
Song 1 (Capitol Studios 1968) 29:42
Careful With That Sickle, Cronus 32:52
Roger's Boogie (Outtake) 37:39
The Grand Vizer's Garden Party, Part 2 (Entertainment) 42:06
Golden Hair/Set The Controls For The Heart Of The Sun 48:18
Interstellar Overdrive (Live 1969) 54:56
The Grand Vizier's Garden Party (Exit) 1:08:13
......................................................................................... R&UT",https://i.ytimg.com/vi/jWl4eHIeKuY/maxresdefault.jpg,R&UT [Rare & Unreleased Tracks],488437,12535,753,4135,1:08:55,"1 Hours, 8 Minutes, 55 Seconds",2023-06-21T15:10:54,https://www.youtube.com/watch?v=jWl4eHIeKuY
Black Spell - Black Spell (Full Album 2020 - Remastered 2023) || Regain Records,"Buy on CD/Vinyl/Digital here:https://regainrecords.bandcamp.com/album/black-spell
HELTER SKELTER PRODUCTIONS (distributed & marketed by REGAIN RECORDS) is proud to present re-release of Italy's Black Spell, self-titled 2020 debut album, on 12"" vinyl & CD format.
====
Black Spell
https://blackspell1.bandcamp.com/
https://www.facebook.com/Black-Spell-Band-Backup-Page-103711902121117/
====
Regain Records
https://regainrecords.bandcamp.com/artists
https://www.facebook.com/regainrecords.se
http://www.helterskelterproductions.se/
====
1.
Primum Maleficium 00:00
2.
Visions from the Dark Side  01:42
3.
The Queen Witch    06:30
4.
Ancient Herbs      11:04
5.
Winter Demon   14:46
6.
Occult Forces   18:12
7.
Horned God of the Forest    22:18
8.
Psychic Funeral   25:54
9.
Mefistofele   29:10
10.
Black Sun    32:27
11.
Dance of the Damned    36:21
12.
Black Magick Spell    39:44
13.
Crimson Skies   43:04
====

Black Spell will be released together with the new EP Walpurgis Night & the re-release of their 2nd album The Purple Skull on CD and vinyl formats, new layouts, and updated covers.Gaze into their deep purple post-haste!

releases July 28, 2023


*****************
Support the Channel
Buy a Coffee for 666MrDoom
https://ko-fi.com/666mrdoom
******************",https://i.ytimg.com/vi/RSJMO_b0QnM/sddefault.jpg,666MrDoom,3306,130,9,2815,46:55,"46 Minutes, 55 Seconds",2023-07-18T23:00:10,https://www.youtube.com/watch?v=RSJMO_b0QnM
Space Shepherds - What Fabric ? (Full Album 2023),"What Fabric? (2023)
Bandcamp: https://spaceshepherds.bandcamp.com/album/what-fabric
Instagram: https://www.instagram.com/spaceshepherds/?hl=en-gb
Facebook: https://www.facebook.com/SpaceShepherds
Spotify: https://open.spotify.com/artist/0XstviEoSC9nKuyJE2U8Ar?si=7QVzCXG4RiWJbyeoH0SV4g
Youtube: https://www.youtube.com/channel/UCqR2HRUIcj9vgIJ2Se5vHvA
Space Shepherds came about through a mutual love of fast-paced kraut-rock, shoe-gaze, and heavy hitting doom riffs. Formed in Belfast, Ireland in 2017 by David Malone and Gareth Hill, the duo have spent years honing their craft in order to provide trance-inducing music and electric live shows. As the duo have progressed, so has the makeup of Space Shepherds which has come to include a wider range of instruments and players. With the core guitar and drums being supplied by Gareth and David, the music has grown to also incorporate bass, synths, more guitars, percussion sections, flutes and world instruments such as didgeridoos. The drop-in-drop-out element of the band ensures that no two improvisational jams are the same and this does much to keep it fresh and exciting.
====
1.
Glint 00:00
2.
Come Unstuck    13:36
3.
Who Knows   29:42
4.
Strangements   56:46
====
What is the fabric of time and space made of? Jams? Jams.

Recorded and mixed by Niall Doran

Artwork by Thomas Dundas
(IG: thomasdundas.art)

Jams by Gareth Hill, David Malone, Dave Siggins, Peter Hunter, Maeve Mulholland, & Chris Stark

Thank you all for the support! Much love!
Long live the jams!
====
released July 20, 2023


*************
Support the Channel
Buy a Coffee for 666MrDoom
https://ko-fi.com/666mrdoom
**************",https://i.ytimg.com/vi/JOiT3hfaGWk/sddefault.jpg,666MrDoom,6315,231,17,4328,1:12:08,"1 Hours, 12 Minutes, 8 Seconds",2023-07-22T14:00:10,https://www.youtube.com/watch?v=JOiT3hfaGWk
LàGoon: The Unwelcome,"The Unwelcome 2019 Forbidden Place Records
Heavy Psych Doom / Pacific Northwest
https://forbiddenplacerecords.bandcamp.com/album/l-goon-the-unwelcome

I. THE UNWELCOME 00:00
II. WHEEL BITE 04:43
III. THE THIRST 08:53
IV. WORSHIP THE VAN 13:43
V. CHOP CITY 17:40
VI. LAST HEX 20:28
VII. ALLIGATOR (IN YOUR HEAD) 25:59
VIII. LIVE THROUGH DEATH 29:58
IX. ADIEU, DESIERTO 34:03

🕈 🕈 🕈

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/8cYc1ERA2_k/maxresdefault.jpg,† HOLY PARISH OF DOOM †,755,44,5,2167,36:07,"36 Minutes, 7 Seconds",2023-07-28T21:57:23,https://www.youtube.com/watch?v=8cYc1ERA2_k
The Evil: Seven Acts To Apocalypse,"Seven Acts To Apocalypse 2023
Brazilian Doom Metal
https://theevildm.bandcamp.com/album/seven-acts-to-apocalypse-2

I. Envy 00:00
II. Pride 07:08
III. Greed 12:10
IV. Sloth 18:02
V. Lust 24:31
VI. Voracity 30:28
VII. Wrath 36:25

✠  ✠  ✠

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/858XdI5Hp2g/maxresdefault.jpg,† HOLY PARISH OF DOOM †,1326,79,13,2591,43:11,"43 Minutes, 11 Seconds",2023-08-21T12:53:00,https://www.youtube.com/watch?v=858XdI5Hp2g
Moon Coven - Sun King (Full Album 2023),"Buy here:https://ripplemusic.bandcamp.com/album/sun-king
Occult-tinged stoner doom from Sweden, Moon Coven just keep going from strength to strength. Their last album for Ripple, Slumber Wood was described by The Sleeping Shaman as ""totally blown away by the avalanche of awesome stoner-doom riffage contained therein. It’s unusual to come across an album in such a crowded genre that sounds completely fresh and delivers such quality tunes from start to finish."" And the band simply ups the ante on this, their third album.

Pressed on very limited edition milky clear and black galaxy vinyl.
====
https://www.facebook.com/mooncoven
Moon Coven are a Swedish stoner rock band whose deep understanding of the classics and their passion for fuzz make for a distinct and potent sound.
====
LABEL:Ripple Music
http://www.ripple-music.com/
https://www.facebook.com/theripplemusic/
====
1.
Wicked Words In Gold They Wrote 00:00
2.
Seeing Stone  06:14
3.
Sun King   10:46
4.
Behold the Serpent    16:00
5.
Below the Black Grow   22:53
6.
Gilden Apple     28:06
7.
The Yawning Wild   34:09
8.
Death Shine Light On Life   38:32
9.
The Lost Color    40:27
====


released August 25, 2023


*******
Support the Channel
Buy a Coffee for 666MrDoom
https://ko-fi.com/666mrdoom
********",https://i.ytimg.com/vi/T7CO0HBUflo/sddefault.jpg,666MrDoom,7644,337,14,2770,46:10,"46 Minutes, 10 Seconds",2023-08-30T14:00:10,https://www.youtube.com/watch?v=T7CO0HBUflo
𝓒𝓸𝓻𝓹𝓸-𝓜𝓮𝓷𝓽𝓮 - 𝓒𝓸𝓻𝓹𝓸-𝓜𝓮𝓷𝓽𝓮,"Corpo-Mente

Vinyl Ritual     00:00
A1  Scylla 00:37
A2  Arsalein 04:58
A3  Fia 09:05
B1  Velandi 13:39
B2  Dorma 17:11
C1  Dulcin 23:39
C2  Equus 29:24
D1  Ort 33:01
D2  Saelli 36:57
D3  Encell 40:37

Si vous me permettez une petite digression, j'aimerais vous présenter aujourd'hui l'un des albums que j'attendais le plus de cette année : Corpo Mente, par le groupe du même nom. Si vous vous intéressez à l'extrême sous toutes ses formes et que vous n'êtes pas fermés aux musiques électroniques, il n'est pas impossible que vous ayez déjà croisé le chemin de Gautier Serre, la tête pensante du projet Igorrr, mais aussi l'auteur des péripéties cyber-grindcore Whourkr. Et c'est accompagné de Laure Le Prunenec qu'il nous propose aujourd'hui une œuvre beaucoup plus intime, résultat d'un travail effectué dans l'ombre de leurs projets respectifs (Laure Le Prunenec chante dans Öxxö Xööx, mais aussi chez Igorrr). Corpo Mente, c'est donc le projet folk, baroque, trip-hop, que sais-je encore, de deux génies de la musique marqués par une personnalité très forte aux influences multiples et variées.

C'est en 2013 que paraît le premier morceau, Dorma. Le coup de cœur est instantané, écoutez-moi donc cette volupté, cette élégance, ce chant cristallin ; et surtout, ce sentiment de ""jamais entendu"" ! Le morceau a longtemps tourné en boucle sur mon pc, j'en voulais plus ! Et ce vœu est maintenant exaucé.

L'album s'ouvre sur Scylla, on retrouve les éléments qui faisaient la force de Dorma, à savoir un sens de la composition et de l'ambiance qui file des frissons. Laure Le Prunenec fait la démonstration de toute sa palette vocale, avec un timbre tantôt cristallin, tantôt très chaleureux, et se permet même quelques passages légèrement écorchés, d'une puissance à hérisser le poil. Sur Arsalein, on reconnaît assez facilement le sens très particulier de la rythmique typique d'Igorrr. Le timbre de la chanteuse se permet encore plus de passages écorchés, tout en proposant des vocalises dignes d'un opéra. La fin du morceau est en apothéose, mêlant des rythmiques dont on ressent l'influence breakcore à de gros accords saturés à la guitare. Dulcin et Ort proposeront eux aussi cette puissance toute métallique qui pourrait accrocher l'oreille de nos lecteurs les plus accrocs au gros son, mais globalement, leur musique se fait plus sensible, à fleur de peau.

Cet album se démarque vraiment de tout ce que j'ai pu entendre d'autre en folk, notamment par ses influences sorties d'un opéra, le tout mêlé à toutes sortes d'éléments issues de différents genres. Malgré le fait que je sois subjugué, j'ai du mal à en parler dans le détail ; et pour cause, c'est la première fois que je vous parle d'un album n'étant pas du metal. Mais bon sang, pour l'amour de la musique, écoutez-moi cet album !

FACEBOOK : https://www.facebook.com/corpomenteofficial/?locale=fr_FR
BANDCAMP : https://blood-music.bandcamp.com/album/corpo-mente
DISCOGS : https://www.discogs.com/fr/artist/3250831-Corpo-Mente
ABOUT THIS VINYL : https://www.discogs.com/fr/release/21422578-Corpo-Mente-Corpo-Mente

~~~~~~~~~~~~~~~~~~~~~~~~~

If you want to see your facebook page / blog / website / whatever,  under my videos, send a message !

« Stoned Vinyl » on Instagram : https://www.instagram.com/stoned_vinyl/
« Stoned Vinyl » : https://www.facebook.com/StonedVinyl
« The World of Psychedelic Music » : https://www.facebook.com/groups/494748504633807/

TAKING REQUEST FROM MY PERSONNAL COLLECTION :
LP : https://www.discogs.com/fr/lists/My-LP-collection/488553?page=1&limit=250
TAPE : https://www.discogs.com/fr/lists/My-tape-collection/492708
BANDCAMP : https://bandcamp.com/nauthiz38

If a band member or anybody involved in the making of this record does not want to see their music on my channel, just tell me to remove that video and i will erase all.

If you want to review this album or any album on this channel, and appear under this video, please consider contacting me via Facebook at 
« Stoned Vinyl » : https://www.facebook.com/StonedVinyl

Don't forget to subscribe : 
If you like Black Metal : https://www.youtube.com/channel/UCd4Q5RMahEgTJkEiQPbIeMQ
If you like Electro Music : https://www.youtube.com/channel/UCloL-UyNWS5j_mP06LT2v-A
If you like Psychedelic Metal : https://www.youtube.com/c/STONEDVINYL

Thank you for watching !

~~~~~~~~~~~~~~~~~~~~~~~~~

Hi everyone, if you like my posts, you can buy me a coffee if you want! Thank to all of you who subscribe, share and like the videos ! 
buymeacoffee.com/stoned.vinyl",https://i.ytimg.com/vi/bK6bYM17MYA/hqdefault.jpg,STONED VINYL,199,9,2,2654,44:14,"44 Minutes, 14 Seconds",2023-09-02T07:14:41,https://www.youtube.com/watch?v=bK6bYM17MYA
Dark Shaman - Evil Ceremony (EP 2023),"Evil Ceremony (EP 2023)
https://instagram.com/darkshamanofficial?igshid=MzRlODBiNWFlZA==
https://www.facebook.com/profile.php?id=100089756328453
https://youtube.com/@darkshamanofficial?si=ZyHHnnixQBbSXsLq
First official studio EP by Dark Shaman 
-
1. The black skull 00:00
2. Horror Night    06:23
3. Sign of the wizard  11:09
4. Acid addict   16:04

Recorded and mixed in 2023 by Valerio Zappulla - MK studio

Dark Shaman is:
Seby - g, v
Dario - b
Alberto - dr



***********
Support the Channel
Buy a Coffee for 666MrDoom
https://ko-fi.com/666mrdoom
************",https://i.ytimg.com/vi/tX306_KnNoQ/sddefault.jpg,666MrDoom,4315,223,12,1366,22:46,"22 Minutes, 46 Seconds",2023-09-03T01:00:22,https://www.youtube.com/watch?v=tX306_KnNoQ
The Parish - Demon's Trait (EP 2023),"Demon's Trait (EP 2023)
https://welcometotheparish.bandcamp.com/
https://www.instagram.com/welcome.to.the.parish/
https://open.spotify.com/intl-de/artist/0vNw88ZX4FHxywGXWJjEvO
https://www.youtube.com/@welcometotheparish
Regressive Rock from Germany
====
1.
When Hell Sings 00:00
2.
Demon Caller   07:32
3.
Strange And Beloved   15:16
4.
Healing The Dragon    20:41
====
Produced by The Parish. Track ""Healing The Dragon"" Mix & Master by Adrian Wilhelm.

released June 6, 2023





***********
Support the Channel
Buy a Coffee for 666MrDoom
https://ko-fi.com/666mrdoom
************",https://i.ytimg.com/vi/-R1mFq9V1I0/sddefault.jpg,666MrDoom,1417,63,5,1632,27:12,"27 Minutes, 12 Seconds",2023-09-03T12:00:00,https://www.youtube.com/watch?v=-R1mFq9V1I0
Analog Sunshine - The Mountain (Full Album 2023 || Official Visualizer Video),"The Mountain (2023)
https://analogsunshine.bandcamp.com/
https://www.facebook.com/profile.php?id=61550775762457
https://www.instagram.com/analogsunshineband/
https://open.spotify.com/album/5e6jDJ21vg25CQzobwmK13?si=yuhqFVGmRYa-1Nvcroe0-g&nd=1
https://www.youtube.com/channel/UCKzLpRtFWlcU1SwK6q4-dBA
Hailing from the enchanting landscapes of the bayou and the soothing embrace of southern beaches, Analog Sunshine emerges as a unique and mesmerizing style in the world of music. This psychedelic rock project, led by a lone visionary with a passion for sonic exploration, has crafted a sonic journey that transcends time and genre boundaries.
Session drum work by Glen Welman. 
#prog_rock #psychedelic_rock
====
1. 
As the Miles Pass - 0:00
2. 
Crimson Plains - 6:24
3. 
Broken - 11:40
4. 
Between Two Worlds - 17:09
5. 
Life Goes On - 24:11
6. 
Outcome Unknown - 31:40
7. 
In My Darkest Hour - 37:09
8. 
Down in New Orleans - 41:38
9. 
The Mountain - 47:32
====

released August 25, 2023







***********
Support the Channel
Buy a Coffee for 666MrDoom
https://ko-fi.com/666mrdoom
************",https://i.ytimg.com/vi/51kbg4QmEKE/maxresdefault.jpg,666MrDoom,5041,266,19,3254,54:14,"54 Minutes, 14 Seconds",2023-09-14T14:00:07,https://www.youtube.com/watch?v=51kbg4QmEKE
Bo ards of Can a da - Geo gad di (Full Album),"The wonky title keeps the video from being blocked in the United States, Canada, the United Kingdom, etc..

Timestamps:
0:00 Ready Lets Go
0:57 Music is Math
6:19 Beware the Friendly Stranger
6:57 Gyroscope
10:32 Dandelion
11:47 Sunshine Recorder
17:59 In the Annexe
19:19 Julie and Candy
24:48 The Smallest Weird Number
26:05 1969
30:25 Energy Warning
31:00 The Beach at Redpoint
35:19 Opening the Mouth
36:29 Alpha and Omega
43:32 I Saw Drones
43:59 The Devil is in the Details
47:52 A Is to B as B Is to C
49:32 Over the Horizon Radar
50:41 Dawn Chorus
54:37 Diving Station
56:04 You Could Feel the Sky
1:01:20 Corsair
1:04:09 Magic Window
1:05:58 From One Source All Things Depend (Japanese Exclusive)

No revenue is made off of this video by me personally, but may be monetized by the company / creator of the song.",https://i.ytimg.com/vi/vDkHR80rNtw/sddefault.jpg,Next View,485242,8315,811,4088,1:08:08,"1 Hours, 8 Minutes, 8 Seconds",2021-03-07T05:46:03,https://www.youtube.com/watch?v=vDkHR80rNtw
Boa rds of Can ada - Mu sic Has the Ri ght to Chi ldren (Full Album),"The wonky title keeps the video from being blocked in the United States, Canada, the United Kingdom, etc..

Timestamps:
0:00 Wildlife Analysis
1:12 An Eagle in Your Mind
7:41 The Color of the Fire
9:26 Telephasic Workshop
16:02 Triangles & Rhombuses
17:52 Sixtyten
23:41 Turquoise Hexagon Sun
28:49 Kaini Industries
29:48 Bocuma
31:24 Roygbiv
33:55 Rue the Whirl
40:33 Aquarius
46:31 Olson
48:01 Pete Standing Alone
54:08 Smokes Quantity
57:16 Open the Light
1:01:41 One Very Important Thought
1:02:57 Happy Cycling (On Some Versions of MHTRTC)

No revenue is made off of this video by me personally, but may be monetized by the company / creator of the song.",https://i.ytimg.com/vi/yJj24t6nOn4/sddefault.jpg,Next View,803013,12545,1076,4250,1:10:50,"1 Hours, 10 Minutes, 50 Seconds",2021-03-16T07:09:50,https://www.youtube.com/watch?v=yJj24t6nOn4
WYNDRIDER - Space Paper / Acid Saloon  **including lyrics**,"the closing track of 'WyndRider',  the self-titled debut album from American female-fronted psychedelic stonerdoom band WyndRider released in 2023.

https://wyndrider.bandcamp.com/album/wyndrider
https://www.facebook.com/WyndRiderOfficial/
https://www.instagram.com/wyndriderofficial/
https://distrokid.com/hyperfollow/wyndrider/pit-witch
WyndRiderTn (at) gmail.com
via DESERT BLOOM PR
https://www.desertrecords.us/pr/
https://www.facebook.com/desertbloompr
https://www.instagram.com/desertbloompr/
desertbloompr (at) gmail.com

LYRICS:
""Sunset lightning in my eyes
Druid coming back to life
I can't find my way to home
I'm nothing more than painted stone
My Mind is foggy, twisted time
Sending shivers down my spine
Hit the ground and it stands still
But drink it down and the blood will spill
Faces coming out of trees
Bed that's floating on the sea
I should not have had that drink
But there's more to elves than you would think
You re wrong if you think they'll spare you
They'll keep you safe in their people zoo
I must crawl out of this hole
And pray to someone to save my soul
Woah, bless my soul
I'm gonna lose my mind 
Woah, bless my soul
I'm gonna lose my mind
Woah, bless my soul
I'm gonna lose my mind
Woah, bless my soul
I'm gonna lose my mind
Woah, bless my soul
I'm gonna lose my mind 
Woah, bless my soul
I'm gonna lose my mind
Swim in the forest of faded muse
Somewhere I have left my shoes
Hear their steps but its hard to see 
There's no one coming after me
Crawling into the pool of youth
Scrambling past the caves of truth
Dreams will ends and the walls cave in
The great illusion is paper thin""


uploaded with the band's permission...

Most of my uploads are posted in a number of Facebook groups and that is including 'Doom/Stoner/Sludge/Psychedelic' with 35K+ members which is managed by me. The group doesn't allow shit-posting; unrelated memes/stuff, over-posting and annoying/rude/racist/homophobic/sexist behaviour will NOT be tolerated. Join if you like:
https://www.facebook.com/groups/jpriest011/
https://www.instagram.com/rob.doom.hammer/
https://www.facebook.com/Rob.DOOM.Hammer
Robhammer86@hotmail.com",https://i.ytimg.com/vi/jTdH4J2J-L4/maxresdefault.jpg,ROB HAMMER *stonerdoom*psych*sludge*grunge*metal*,560,12,2,445,7:25,"7 Minutes, 25 Seconds",2023-10-02T15:30:57,https://www.youtube.com/watch?v=jTdH4J2J-L4
Doom Metal: Friday the 13th Compilation Vol. III,"Doom Metal: Friday the 13th Compilation Vol. III (2023)

1. Dawn of Winter - The Thirteenth of November 00:00
2. Grave Disgrace - The Mire Brings 06:07
3. Serpent Venom - Four Walls of Solitude 15:57
4. The Gates of Slumber - Death March 25:16
5. Electric Wizard - Devil's Bride 31:06
6. Iron Man - The Fury 37:37
7. Minotauri - Nuclear Siren 43:41
8. Orchid - Cosmonaut of Three 47:07 
8. Iron Void - Drowning In Eternity 52:51
10. Saint Vitus - The Psychopath 58:06
11. Count Raven - The Entity 1:07:33
12. Place of Skulls - Feeling of Dread 1:14:35
13. Devil - Time To Repent 1:19:27

☩   ☩   ☩

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/6q5PkSQLGek/maxresdefault.jpg,† HOLY PARISH OF DOOM †,3821,165,9,5127,1:25:27,"1 Hours, 25 Minutes, 27 Seconds",2023-10-13T05:03:54,https://www.youtube.com/watch?v=6q5PkSQLGek
